법인등록번호,회사명,고유번호,매출액_백만원,매출근거,종업원수,종업원근거,사업보고서,오류
1701110399320,신성에스앤티주식회사,00870162,,없음,,없음,N,
1942110068066,신성에스티(주),00761183,116912,2025 CFS 매출액,118,2025 2행,Y,
1101110003345,신성통상(주),00136341,1476972,2025 CFS 매출액,1162,2025 6행,Y,
1101110038061,신송홀딩스(주),00136402,187759,2025 CFS 매출액,18,2025 2행,Y,
1101110027353,신신제약(주),00136448,113778,2025 CFS 매출액,369,2025 2행,Y,
1342110020729,신양하이텍금속산업(주),01961984,,없음,,없음,N,
1801110145599,신영기계공업주식회사,00370556,,없음,,없음,N,
1101110006612,신영증권(주),00136721,2466380,2025 CFS 매출액,663,2025 6행,Y,
1101111360637,신영측기(주),02020770,,없음,,없음,N,
1101118781779,신영해피투모로우제10호기업인수목적 주식회사,01796858,0,2025 OFS 매출액,0,2025 1행,Y,
1101110932800,신영해피투모로우제11호기업인수목적(주),01945339,0,2025 OFS 매출액,0,2025 1행,Y,
1101117301932,신영해피투모로우제6호기업인수목적 주식회사,01419986,,없음,,없음,N,
1101118173760,신영해피투모로우제7호기업인수목적 주식회사,01612608,,없음,,없음,N,
1101118282032,신영해피투모로우제8호기업인수목적 주식회사,01656374,0,2024 OFS 매출액,0,2024 1행,Y,
1101118431035,신영해피투모로우제9호기업인수목적 주식회사,01689938,0,2024 OFS 매출액,0,2024 1행,Y,
1801110470855,신우금속(주),00873895,,없음,,없음,N,
1358110214410,신우이엠 주식회사,01886805,,없음,,없음,N,
1545110028848,신우폴리텍스(주),00673453,,없음,,없음,N,
1101110350712,신원종합개발(주),00136925,211310,2025 OFS 매출액,189,2025 6행,Y,
1412440000757,신원주새마을금고,01954355,,없음,,없음,N,
1101110171390,신일공업(주),01922903,,없음,,없음,N,
1348110001256,신일전자(주),00173698,193989,2025 OFS 매출액,134,2025 2행,Y,
1152110000790,신일제약(주),00137058,80563,2025 OFS 매출액,413,2025 2행,Y,
1301110003664,신진엠텍(주),00182836,,없음,,없음,N,
1201110168410,신창이엔지 주식회사,00983721,,없음,,없음,N,
1301110011815,신풍제약(주),00137359,234680,2025 CFS 매출액,792,2025 2행,Y,
1101110667498,신한라이프생명보험 주식회사,00137517,,2025 계정없음,1553,2025 2행,Y,
1101116539873,신한리츠운용 주식회사,01259302,,없음,,없음,N,
1101118774047,신한사랑제20차 주식회사,01892639,,없음,,없음,N,
1101118788882,신한사랑제21차 주식회사,01892648,,없음,,없음,N,
1101112562802,신한신용정보주식회사,00494193,,없음,,없음,N,
1101110993570,신한인터피아,00431006,,없음,,없음,N,
1101118155015,신한제10호기업인수목적 주식회사,01616482,,없음,1,2024 1행,Y,
1101118546719,신한제11호기업인수목적 주식회사,01719105,0,2025 OFS 매출액,1,2025 1행,Y,
1101118819330,신한제12호기업인수목적 주식회사,01809569,,없음,1,2025 1행,Y,
1101118823828,신한제13호기업인수목적주식회사,01807747,,없음,1,2025 1행,Y,
1101118974655,신한제14호기업인수목적 주식회사,01853214,,없음,1,2025 1행,Y,
1101118982971,신한제15호기업인수목적 주식회사,01854408,0,2024 OFS 매출액,0,2025 1행,Y,
1101119077078,신한제16호기업인수목적 주식회사,01875146,,없음,1,2025 1행,Y,
1101110940452,신한제17호기업인수목적 주식회사,01963520,,없음,,없음,N,
1101110940451,신한제18호기업인수목적주식회사,01963140,,없음,,없음,N,
1101116209103,신한제3호기업인수목적 주식회사,01179839,,없음,,없음,N,
1101116471413,신한제4호기업인수목적(주),01243772,,없음,,없음,N,
1101117615474,신한제7호기업인수목적 주식회사,01514528,,없음,,없음,N,
1101117923934,신한제8호기업인수목적 주식회사,01574760,,없음,,없음,N,
1101118048781,신한제9호기업인수목적 주식회사,01594764,,없음,,없음,N,
1101118409751,신한챔피온제사차주식회사,01899289,,없음,,없음,N,
1101118492673,신한챔피온제십이차주식회사,01887655,,없음,,없음,N,
1101110412926,신한카드(주),00307897,,없음,2440,2025 2행,Y,
1101110143448,신한투자증권 (주),00138321,11446637,2024 CFS 매출액,2574,2025 6행,Y,
1101118811592,신한행복제1차 주식회사,01892657,,없음,,없음,N,
1955110111850,신현대개발주식회사,02025711,,없음,,없음,N,
1348110178873,신흥에스이씨(주),00807379,408233,2025 CFS 매출액,2328,2025 4행,Y,
1101110934198,실버뷰티 주식회사,02018085,,없음,,없음,N,
2062110016482,싱크로해운 주식회사,01306150,,없음,,없음,N,
1101110037823,쌍용씨앤이주식회사,00138224,1488638,2025 CFS 매출액,1091,2025 2행,Y,
1101110070881,써니전자(주),00138057,12360,2025 OFS 매출액,32,2025 2행,Y,
1101111293739,써미트테크놀로지,00275710,,없음,,없음,N,
1101115578476,쏘내추럴(주),02009023,,없음,,없음,N,
1101140225836,쓰리쉐이프코리아 유한회사,01899924,,없음,,없음,N,
1348110027567,쓰리알(주),00255266,,없음,,없음,N,
1311110114733,쓰리에이로직스(주),00870065,14494,2025 OFS 매출액,48,2025 6행,Y,
1101115501550,씨메스로보틱스(주),01588189,13056,2025 CFS 매출액,183,2025 2행,Y,
1101115952795,씨스퀘어자산운용,01185113,,없음,,없음,N,
1101111660368,씨싸이트(주),00492706,169721,2025 CFS 매출액,60,2025 2행,Y,
1101130029165,씨씨브이씨에이치투지창업벤처전문사모투자 합자회사,01914108,,없음,,없음,N,
1701110233122,씨아이에스(주),00822572,,없음,,없음,N,
1101114459106,씨아이지해운 주식회사,01366903,,없음,,없음,N,
1243110025539,씨앤에이치(주),00149266,115563,2025 CFS 매출액,3,2025 2행,Y,
1348110072786,씨앤지하이테크(주),00605328,196194,2025 CFS 매출액,200,2025 2행,Y,
1101111347940,씨앤티85(주),00318662,47500,2025 OFS 매출액,94,2025 2행,Y,
1801110611863,씨에스베어링 주식회사,00765462,126148,2025 CFS 매출액,28,2025 2행,Y,
1101113509887,씨에스윈드(주),00670340,2931648,2025 CFS 매출액,98,2025 2행,Y,
2802110176492,씨에이치오,01787009,,없음,,없음,N,
1101111044182,씨엔씨엔터프라이즈(주),00234555,,없음,,없음,N,
1601110476451,씨엔씨티쏠라넷에이치원(주),01927148,,없음,,없음,N,
1601110476469,씨엔씨티쏠라넷에이치투(주),01927166,,없음,,없음,N,
1101116131124,씨엠테크 주식회사,01910342,,없음,,없음,N,
1101117826146,씨엠피자산관리대부 주식회사,01814826,,없음,,없음,N,
1101110434029,씨와이뮤텍(주),00198411,,없음,,없음,N,
1313110055652,씨유테크 주식회사,00575106,216513,2025 CFS 매출액,39,2025 2행,Y,
1101111445231,씨제이엔터테인먼트(주),00330406,,없음,,없음,N,
1101114434554,씨제이이앤엠(주),00838421,,없음,,없음,N,
1101110330962,씨제이인터넷(주),00248691,,없음,,없음,N,
1601110101016,씨지인바이츠(주),00407814,27391,2025 CFS 매출액,92,2025 2행,Y,
1101111083437,씨케이코퍼레이션즈(주),00298410,,없음,,없음,N,
1543110010576,씨큐브(주),00520610,56519,2025 OFS 매출액,191,2025 2행,Y,
2301110080158,씨티물류(주),02025137,,없음,,없음,N,
1801110338417,씨티종합물류(주),02025100,,없음,,없음,N,
1101118112669,씨피시스템(주),01601222,19053,2025 CFS 매출액,86,2025 4행,Y,
1201110018300,아남전자(주),00138516,151,2025 CFS 매출액,148,2025 2행,Y,
1911110109617,아라천마배움터 주식회사,01913853,,없음,,없음,N,
1101118914263,아레나팰리스,01907658,,없음,,없음,N,
1101113838533,아론비행선박산업주식회사,01064388,,없음,,없음,N,
1101118104541,아리디움제일차주식회사,01907472,,없음,,없음,N,
1911110019783,아미코젠(주),00545734,41981,2025 CFS 매출액,228,2025 2행,Y,
1348110729121,아민코 주식회사,01960134,,없음,,없음,N,
1101140129898,아반토퍼포먼스머티리얼즈 유한회사,01469644,,없음,,없음,N,
1311110000718,아비코전자(주),00138598,133852,2025 CFS 매출액,363,2025 13행,Y,
1648110184676,아산신창산업단지개발(주),02004833,,없음,,없음,N,
1345110692853,아산하이테크복합물류 주식회사,01897573,,없음,,없음,N,
1101110030710,아세아(주),00138701,1884464,2025 CFS 매출액,10,2025 2행,Y,
1101115238096,아세아시멘트(주),00990165,1022789,2025 CFS 매출액,495,2025 2행,Y,
1101110006274,아세아제지(주),00138729,855126,2025 CFS 매출액,281,2025 2행,Y,
1341110000939,아세아페이퍼텍(주),00149248,,없음,,없음,N,
1101140331948,아숀코리아 유한회사,01910698,,없음,,없음,N,
1101140036314,아슈리온코리아 유한회사,01288775,,없음,,없음,N,
1101118173851,아스마라제이차 주식회사,01890084,,없음,,없음,N,
1801110293976,아스팩오일(주),00318538,,없음,,없음,N,
1615110300015,아시아인터내셔널 주식회사,01900503,,없음,,없음,N,
1801110513556,아시아퍼시픽10호선박투자회사,00533580,,없음,,없음,N,
1801110513564,아시아퍼시픽11호선박투자회사,00533793,,없음,,없음,N,
1801110513572,아시아퍼시픽12호선박투자회사,00533836,,없음,,없음,N,
1801110513580,아시아퍼시픽13호선박투자회사,00533757,,없음,,없음,N,
1801110514603,아시아퍼시픽14호선박투자회사,00533696,,없음,,없음,N,
1801110514611,아시아퍼시픽15호선박투자회사,00533678,,없음,,없음,N,
1801110487701,아시아퍼시픽1호선박투자회사,00502793,,없음,,없음,N,
1801110493386,아시아퍼시픽2호선박투자회사,00505541,,없음,,없음,N,
1801110493394,아시아퍼시픽3호선박투자회사,00505550,,없음,,없음,N,
1801110493401,아시아퍼시픽4호선박투자회사,00505569,,없음,,없음,N,
1801110497289,아시아퍼시픽5호선박투자회사,00512550,,없음,,없음,N,
1801110497297,아시아퍼시픽6호선박투자회사,00512541,,없음,,없음,N,
1801110497304,아시아퍼시픽7호선박투자회사,00512532,,없음,,없음,N,
1801110497312,아시아퍼시픽8호선박투자회사,00510534,,없음,,없음,N,
1801110502632,아시아퍼시픽9호선박투자회사,00510914,,없음,,없음,N,
1101113424861,아시아홀딩컴퍼니(주),01168295,,없음,,없음,N,
1101117213757,아우토크립트 주식회사,01649620,25479,2025 CFS 매출액,254,2025 6행,Y,
1101113356410,아이디피(주),01213586,49083,2025 CFS 매출액,58,2025 2행,Y,
1101140302006,아이라인스튜디오스코리아 유한회사,01834130,,없음,,없음,N,
1101116377554,아이리스자산운용 주식회사,01361722,,없음,,없음,N,
1314110240920,아이비케이에스스마트에스엠이기업인수목적1호(주),00824659,,없음,,없음,N,
1101117417309,아이비케이에스제13호기업인수목적 주식회사,01440481,,없음,,없음,N,
1101118048343,아이비케이에스제17호기업인수목적 주식회사,01591606,,없음,,없음,N,
1101118251277,아이비케이에스제19호기업인수목적 주식회사,01632851,,없음,,없음,N,
1101118370168,아이비케이에스제20호기업인수목적 주식회사,01675421,0,2024 OFS 매출액,1,2024 2행,Y,
1101118406509,아이비케이에스제21호기업인수목적 주식회사,01682740,0,2024 OFS 매출액,1,2024 2행,Y,
1101118462379,아이비케이에스제22호기업인수목적 주식회사,01701328,0,2024 OFS 매출액,1,2024 2행,Y,
1101118739827,아이비케이에스제23호기업인수목적 주식회사,01785700,0,2025 OFS 매출액,1,2025 2행,Y,
1101118753330,아이비케이에스제24호기업인수목적 주식회사,01792791,0,2025 OFS 매출액,1,2025 2행,Y,
1101110935006,아이비케이에스제25호기업인수목적 주식회사,01949584,0,2025 OFS 매출액,1,2025 2행,Y,
1101116466711,아이비케이에스제7호기업인수목적주식회사,01243550,,없음,,없음,N,
1601110458821,아이빔테크놀로지(주),01678312,4375,2025 OFS 매출액,37,2025 8행,Y,
1348110047896,아이스테이션(주),00386557,,없음,,없음,N,
1601110072738,아이쓰리시스템(주),00612489,124275,2025 OFS 매출액,507,2025 2행,Y,
1201111142380,아이씨엔산업개발 주식회사,01686597,,없음,,없음,N,
1101114963058,아이씨엠 주식회사,01493456,,없음,,없음,N,
1311110496503,아이씨티케이 주식회사,01373709,4020,2025 CFS 매출액,70,2025 4행,Y,
1101118340319,아이앤에프컨설팅 주식회사,01894725,,없음,,없음,N,
1101114441757,아이앤유크레디트대부 주식회사,00970587,,없음,,없음,N,
1211110339383,아이엠디주식회사,01737819,,없음,,없음,N,
1101111511628,아이엠씨디코리아 주식회사,00569804,,없음,,없음,N,
1101119147194,아이엠히어로제일차 주식회사,01898457,,없음,,없음,N,
1101110370439,아이이(주),00100717,,없음,,없음,N,
1101112005018,아이진(주),00945457,3566,2025 CFS 매출액,49,2025 4행,Y,
1101112016635,아이케이세미콘(주),00861100,,없음,20,2025 2행,Y,
1101111982720,아이큐어(주),00554352,83384,2025 CFS 매출액,286,2025 6행,Y,
1101111858814,아이크래프트(주),00405719,206499,2025 CFS 매출액,112,2025 2행,Y,
1351110074149,아이텍주식회사,00626011,48517,2025 CFS 매출액,260,2025 2행,Y,
1101119160203,아이티엑스코리아 주식회사,01483097,,없음,,없음,N,
1341110371786,아이펙스 주식회사,01004298,,없음,,없음,N,
1101110919853,아주메디칼 주식회사,01914533,,없음,,없음,N,
1101118516217,아주산업 주식회사,01713068,,없음,,없음,N,
1101110169874,아주아이비투자(주),00156895,,없음,52,2025 2행,Y,
1313110034147,아주약품 주식회사,01914490,,없음,,없음,N,
1101110919864,아주얼라이언스 주식회사,01914524,,없음,,없음,N,
1101130034065,아주좋은제삼호사모투자 합자회사,01901043,,없음,,없음,N,
1101110919863,아주헬스케어 주식회사,01914542,,없음,,없음,N,
1701110008913,아진산업(주),00139083,1008867,2025 CFS 매출액,685,2025 6행,Y,
1341110000822,아진전자부품(주),00111689,151831,2025 CFS 매출액,305,2025 4행,Y,
1101118028543,아크미스자산운용 주식회사,01912711,,없음,,없음,N,
1101116683258,아트만자산운용 주식회사,01417058,,없음,,없음,N,
1101111693559,아틱스엔지니어링(주),01075278,,없음,,없음,N,
1101115927342,아파트멘터리 주식회사,01749531,,없음,,없음,N,
1159110054727,아퓨어스 주식회사,00578130,,없음,12,2025 6행,Y,
1101110026420,안국약품(주),00139205,306873,2025 CFS 매출액,424,2025 2행,Y,
1101119160758,안산글로벌제일차 주식회사,01902422,,없음,,없음,N,
1350410001258,안산신용협동조합,01905553,,없음,,없음,N,
1545110001159,알루코(주),00139418,,없음,,없음,N,
1350110038048,알리코제약(주),00447007,201203,2025 OFS 매출액,228,2025 2행,Y,
1101118672100,알바트로스제삼십차주식회사,02025544,,없음,,없음,N,
1101118672465,알바트로스제이십칠차주식회사,01887691,,없음,,없음,N,
1101110033673,알보젠코리아(주),00105244,,없음,,없음,N,
1101114398859,알서포트(주),00838962,48845,2025 CFS 매출액,304,2025 2행,Y,
1101112740276,알씨아이파이낸셜서비스코리아(주),00573551,,없음,,없음,N,
1345110147171,알에스오토메이션(주),00858124,67038,2025 CFS 매출액,157,2025 2행,Y,
1355110186996,알에프머트리얼즈(주),01343665,64084,2025 CFS 매출액,89,2025 2행,Y,
1348110054627,알에프시스템즈(주),01286476,38174,2025 OFS 매출액,163,2025 2행,Y,
1101115695337,알에프에이치아이씨(주),01078178,185803,2025 CFS 매출액,334,2025 2행,Y,
1345110333209,알지노믹스(주),01596920,0,2024 OFS 매출액,39,2025 4행,Y,
1101117430905,알파비스타인베스트먼트 주식회사,01900327,,없음,,없음,N,
1701110331190,알피니언메디칼시스템(주),00855190,,없음,,없음,N,
1358110168906,압타바이오(주),01251595,3697,2025 CFS 매출액,45,2025 2행,Y,
1101116259174,애니메디솔루션(주),01507810,,없음,34,2025 9행,Y,
1101111269102,애이치에스개발(주),00532660,,없음,,없음,N,
1801140027890,액셀러론 코리아 유한회사,01911864,,없음,,없음,N,
