지배법인,지배법인등록번호,대상,대상법인등록번호,지분율,장부가액,대상계층,대상소속그룹,대상A세분류,대상B1주업종,대상매출,대상묶음,연도
대명에너지 주식회사,1311110051935,청송노래산풍력발전 주식회사,1101115734630,36.0,3995559000,T1u,,시설·자산운영,에너지·자원·환경,,,2025
대봉엘에스(주),1243110016976,피엔케이피부임상연구센타(주),1101114445725,55.91,1870853000,T1,,인적서비스,전문서비스,22783,,2025
대상(주),1101110327125,대상델리하임(주),1311110649920,100.0,16504000000,T1u,,완제품제조,식품·음료,,,2025
대상(주),1101110327125,대상푸드플러스 주식회사,1615110004279,100.0,56132000000,T1u,,완제품제조,식품·음료,,,2025
대상(주),1101110327125,(주)디엠씨,1314110301764,50.0,2100000000,T1u,,완제품제조,기계·운송기기,,,2025
대상홀딩스(주),1101113280099,대상(주),1101110327125,38.03,173446000000,T1,,완제품제조,식품·음료,4401305,,2025
대성홀딩스(주),1701110017237,대성청정에너지(주),1711110004861,100.0,41590000000,T1u,,시설·자산운영,에너지·자원·환경,,,2025
대성홀딩스(주),1701110017237,대성에너지(주),1701110387416,71.0,163716000000,T1,,시설·자산운영,에너지·자원·환경,1017938,,2025
대성홀딩스(주),1701110017237,대성창업투자(주),1701110031881,49.0,32247000000,T1,,금융,자산운용업,9251,,2025
대신증권(주),1101110042955,(주)대신경제연구소,1101110381626,100.0,3157000000,T2,,인적서비스,전문서비스,"5,823",,2025
대신증권(주),1101110042955,대신자산운용(주),1101110567698,100.0,46959000000,T2,,금융,자산운용업,"17,918",,2025
대신증권(주),1101110042955,(주)대신저축은행,1101114663426,100.0,240000000000,T2,,금융,은행업,"135,309",,2025
대신증권(주),1101110042955,대신에프앤아이(주),1101112376815,100.0,1009129000000,T2,,지주·투자,다품목·범용,"528,302",Y,2025
대신증권(주),1101110042955,대신프라이빗에쿼티(주),1101114970821,100.0,18380000000,T2,,지주·투자,다품목·범용,"5,546",Y,2025
대신증권(주),1101110042955,대신자산신탁(주),1101117124665,100.0,155060000000,T2,,금융,자산운용업,"60,745",,2025
대원강업(주),1101110015556,대원정밀공업(주),1301110007260,59.38,37662000000,T2,,부품제조,기계·운송기기,"384,635",,2025
대원강업(주),1101110015556,(주)삼원강재,1746110014924,55.0,54214000000,T2,,부품제조,기계·운송기기,"359,287",,2025
대원미디어(주),1101110222151,대원씨아이 주식회사,1101113578923,80.2,2004997000,T1u,,콘텐츠·SW,미디어·광고·영상,,,2025
대정화금(주),1101110510415,에스케이케미칼대정(주),1311110587675,50.0,7030000000,T2,,소재제조,화학·소재,"16,585",,2025
대한전선(주),1101110035835,대한오션웍스(주),1801110642587,100.0,9930000000,T2,,시공·건설,건설·시공,"2,190",,2025
대한전선(주),1101110035835,대한씨앤에스(주),1341110531752,100.0,800000000,T2,,시공·건설,건설·시공,"2,821",,2025
대한제분(주),1101110003733,농업회사법인 주식회사 대한에코팜,1701110830069,95.01,19536000000,T1u,,자원채취,농림수산,,,2025
대한제분(주),1101110003733,(주)한국티비티,1201110505878,33.33,4390000000,T2,,운송·보관,창고·물류,"5,538",,2025
대한화섬(주),1101110012437,(주)티시스,1101110304016,31.55,215950000000,T2,,인적서비스,소프트웨어·IT,"343,016",,2025
더이앤엠(주),1801110414837,주식회사 에이지엘컴퍼니,1101118965050,100.0,6510000000,T1u,,인적서비스,전문서비스,,,2025
덕산네오룩스(주),1615110176036,현대중공업터보기계 주식회사,2301110253937,59.69,77189000000,T1u,,완제품제조,기계·운송기기,,,2025
덕산하이메탈(주),2301110056969,시리우스홀딩스,2301110400760,93.39,,T1u,,지주·투자,다품목·범용,,Y,2025
덕산하이메탈(주),2301110056969,덕산넵코어스주식회사,1601110337819,61.1,28574000000,T1u,,부품제조,전자·정밀,48503,,2025
덕산하이메탈(주),2301110056969,덕산네오룩스(주),1615110176036,36.67,89457000000,T1,,부품제조,전자·정밀,344309,,2025
덕우전자(주),1760110006963,(주)와이투솔루션,1101110204498,32.66,29209528000,T1,,부품제조,전자·정밀,165064,,2025
도이치모터스(주),1942110042721,브리타니아오토 주식회사,1358110483627,100.0,5000000000,T1u,,도매·상사,기계·운송기기,,,2025
도이치모터스(주),1942110042721,디티네트웍스 주식회사,1101119093462,100.0,25000000000,T1u,,도매·상사,기계·운송기기,,,2025
도이치모터스(주),1942110042721,바이에른오토 주식회사,1101118490015,100.0,30000000000,T1u,,도매·상사,기계·운송기기,,,2025
도이치모터스(주),1942110042721,이탈리아오토모빌리 주식회사,1101118648010,100.0,5000000000,T1u,,도매·상사,기계·운송기기,,,2025
동국산업(주),1101110085583,(주)동국에스엔씨,1101112276784,50.0,99387000000,T1,,부품제조,금속,119684,,2025
동국씨엠(주),1101118651659,아주스틸(주),1760110020145,58.29,117231000000,T2,,소재제조,금속,"595,626",,2025
동국제약(주),1101110094477,리봄화장품(주),1647110020898,60.0,30660000000,T1u,,완제품제조,화장품·뷰티,,,2025
동국제약(주),1101110094477,동국생명과학(주),1101116391778,45.34,27982000000,T1,,소재제조,의약·바이오,130343,,2025
동국홀딩스(주),1101110031338,동국인베스트먼트(주),1101118907135,100.0,10000000000,T2,,금융,여신전문금융업,"1,660",,2025
동국홀딩스(주),1101110031338,동국시스템즈(주),1101111462524,100.0,18984000000,T2,,인적서비스,소프트웨어·IT,"280,568",,2025
동국홀딩스(주),1101110031338,(주)페럼인프라,1101114199330,91.38,78217000000,T2,,시설·자산운영,레저·숙박·스포츠,"20,252",,2025
동국홀딩스(주),1101110031338,인터지스(주),1801110001973,48.34,77685000000,T2,,운송·보관,육상운송,"655,839",,2025
동국홀딩스(주),1101110031338,동국제강(주),1101118651633,33.6,158485000000,T2,,소재제조,금속,"3,203,431",,2025
동국홀딩스(주),1101110031338,동국씨엠(주),1101118651659,33.6,69132000000,T2,,소재제조,금속,"1,973,635",,2025
동부건설(주),1101110005002,더파크(주),2001110642285,100.0,1385000000,T1u,,시설·자산운영,부동산·임대,,,2025
동부건설(주),1101110005002,하남씨엔에프(주),1101118456984,37.93,1138000000,모수밖,,,,0,,2025
동아쏘시오홀딩스(주),1101110017990,동아에코팩 주식회사,1101110107973,100.0,94570000000,T1u,,소재제조,화학·소재,,,2025
동원산업(주),1101110003098,(주)동원에프앤비,1101112101816,100.0,591269000000,T2,,완제품제조,식품·음료,"2,179,222",,2025
동원산업(주),1101110003098,동원건설산업(주),1311110330941,100.0,140573000000,T2,,시공·건설,건설·시공,"533,511",,2025
동원산업(주),1101110003098,동원부산컨테이너터미널(주),1801110356013,100.0,42763000000,모수밖,,,,0,,2025
동원산업(주),1101110003098,동원기술투자(주),1101118198502,100.0,30000000000,T2,,금융,여신전문금융업,"1,516",,2025
동원산업(주),1101110003098,동원로엑스(주),1101114505769,100.0,386478000000,T2,,운송·보관,육상운송,"1,114,406",,2025
동원산업(주),1101110003098,동원로엑스냉장투(주),1801111280857,85.0,14935000000,T2,,운송·보관,창고·물류,"15,389",,2025
동원산업(주),1101110003098,동원로엑스냉장(주),1801110985002,85.0,13031000000,T2,,운송·보관,창고·물류,"19,103",,2025
동원산업(주),1101110003098,동원시스템즈(주),1341110011712,71.04,946297000000,T2,,완제품제조,화학·소재,"1,265,531",,2025
동원산업(주),1101110003098,케이스마트양식(주),1449110016904,51.0,3000000000,모수밖,,,,0,,2025
동원시스템즈(주),1341110011712,진안물사랑(주),1101114257724,44.81,,T2,,시설·자산운영,에너지·자원·환경,984,,2025
동일스틸럭스(주),1801110002004,대선조선(주),1801110001361,45.1,,T1,,완제품제조,기계·운송기기,201749,,2025
동화약품(주),1101110043870,(주)메디쎄이,1348110088014,62.0,22505000000,T1,,완제품제조,의료·보건,,,2025
두산건설(주),1101110194277,밸류그로스(주),1101117520334,74.75,54631000000,모수밖,,,,0,,2025
두산건설(주),1101110194277,네오트랜스(주),1311110141801,42.86,43000000,T2,,운송·보관,육상운송,"92,983",,2025
두산밥캣(주),1101115402237,두산밥캣코리아(주),1201111161455,100.0,677685945000,T2,,완제품제조,기계·운송기기,"1,248,427",,2025
두산밥캣(주),1101115402237,두산모트롤(주),1942110376328,100.0,244503673000,T2,,완제품제조,기계·운송기기,"174,950",,2025
두산에너빌리티(주),1942110000943,두산지오솔루션(주),1311110722130,100.0,48800000000,T2,,인적서비스,전문서비스,7,,2025
두산에너빌리티(주),1942110000943,두산큐벡스(주),1401110032570,100.0,358263000000,T2,,인적서비스,사업지원서비스,"77,064",,2025
두산에너빌리티(주),1942110000943,두산리사이클솔루션(주),1311110711860,100.0,49100000000,모수밖,,,,0,,2025
두산에너빌리티(주),1942110000943,두산밥캣(주),1101115402237,48.24,2197990000000,T2,,완제품제조,기계·운송기기,"490,343",Y,2025
두산에너빌리티(주),1942110000943,더제니스홀딩스(유),1101140287969,31.75,2030000000,T2,,지주·투자,다품목·범용,"21,732",Y,2025
두산에너빌리티(주),1942110000943,두산퓨얼셀(주),2149110058935,30.33,828863000000,T2,,완제품제조,기계·운송기기,"454,853",,2025
두산퓨얼셀(주),2149110058935,하이엑시움모터스(주),1101118308086,100.0,500000000,모수밖,,,,0,,2025
디엘(주),1101110084915,글래드호텔앤리조트(주),2201110001536,100.0,252038000000,T2,,시설·자산운영,레저·숙박·스포츠,"110,496",,2025
디엘(주),1101110084915,청진이삼자산관리(주),1101114478908,100.0,57000000,T2,,인적서비스,부동산·임대,135,,2025
디엘(주),1101110084915,송도파워(주),1101113936189,100.0,18304000000,T2,,시설·자산운영,부동산·임대,"3,383",,2025
디엘(주),1101110084915,청진이삼프로젝트(주),1101114478932,54.97,112165000000,T2,,시설·자산운영,부동산·임대,"54,889",,2025
디엘(주),1101110084915,험프리에스엘큐원(주),1101114340339,43.16,764000000,T2,,시설·자산운영,부동산·임대,"11,882",,2025
디엘(주),1101110084915,제주항공우주호텔(주),2241110021308,42.1,591000000,T2,,시설·자산운영,부동산·임대,319,,2025
디엘건설(주),1101110163115,(주)삼호시트론시티,1949110054186,100.0,,모수밖,,,,0,,2024
디엘건설(주),1101110163115,(주)사우북변도시개발,1244110280743,100.0,1419000000,모수밖,,,,0,,2024
디엘이앤씨(주),1101117736808,(주)엔에스파트너스,1201111100031,100.0,,모수밖,,,,0,,2025
디엘이앤씨(주),1101117736808,의정부에코피아(주),1101110929681,77.0,116000000,모수밖,,,,0,,2025
디엘이앤씨(주),1101117736808,덕송내각고속화도로(주),1101114279596,75.0,,T2,,시설·자산운영,부동산·임대,"12,467",,2025
디엘이앤씨(주),1101117736808,효제피에프브이(주),1345110480018,66.0,16500000000,모수밖,,,,0,,2025
디엘이앤씨(주),1101117736808,(주)대전문화피에프브이,1101117975240,50.0,16625000000,T2,,시설·자산운영,부동산·임대,"4,458",,2025
디엘이앤씨(주),1101117736808,(주)인천인하피에프브이,1101117975266,50.0,646000000,T2,,시설·자산운영,부동산·임대,"7,610",,2025
디엘이앤씨(주),1101117736808,(주)전주완산피에프브이,1101117975232,50.0,,T2,,시설·자산운영,부동산·임대,"4,009",,2025
디엘이앤씨(주),1101117736808,오산랜드마크프로젝트(주),1101114491463,48.0,,모수밖,,,,0,,2025
디엘이앤씨(주),1101117736808,(주)투게더대전문화피에프브이,1101118286589,43.0,17000000000,T2,,시설·자산운영,부동산·임대,935,,2025
디엘이앤씨(주),1101117736808,송파복정역레이어드시티피에프브이(주),1101118460696,42.0,,모수밖,,,,0,,2025
디와이씨(주),1101116902393,디와이씨다이나믹스주식회사,1760110076411,100.0,13128000000,T1u,,완제품제조,기계·운송기기,,,2025
라온피플 주식회사,1311110246859,주식회사 티디지,1101116489523,40.4,22881000000,T1u,,도매·상사,전자·정밀,,,2025
로젠(주),1101110166127,로젠(주),1101110166127,100.0,228174000000,T2,,부품제조,전자·정밀,"111,506",,2025
로젠(주),1101110166127,(주)분크,1101116764298,51.0,9558000000,T2,,소매,의류·패션,"25,990",,2025
롯데렌탈(주),1101113326588,롯데오토리스(주),1341110213433,100.0,61460000000,T2,,금융,여신전문금융업,"142,428",,2025
롯데렌탈(주),1101113326588,롯데오토케어(주),1101115082922,100.0,2062000000,T2,,인적서비스,기계·운송기기,"97,726",,2025
롯데렌탈(주),1101113326588,(주)그린카,1101114236520,84.71,19666000000,T2,,시설·자산운영,기계·운송기기,"73,196",,2025
롯데에너지머티리얼즈(주),2149110003625,롯데에코월(주),1101110356455,100.0,27578000000,T2,,시공·건설,건설·시공,"134,035",,2025
롯데에너지머티리얼즈(주),2149110003625,롯데테크(주),1711110000075,100.0,6403000000,T2,,시공·건설,건설·시공,"27,462",,2025
롯데에너지머티리얼즈(주),2149110003625,롯데이엠글로벌(주),1101117919553,100.0,540466000000,T2,,인적서비스,사업지원서비스,207,,2025
롯데에너지머티리얼즈(주),2149110003625,(주)아이알엠,1101115556266,100.0,,모수밖,,,,0,,2025
롯데웰푸드(주),1101116536481,롯데용인씨케이(주),1345110547339,100.0,541000000,T2,,완제품제조,식품·음료,"18,598",,2025
롯데웰푸드(주),1101116536481,롯데평택씨케이(주),1313110268932,100.0,644000000,T2,,완제품제조,식품·음료,"27,586",,2025
롯데웰푸드(주),1101116536481,롯데부산씨케이(주),2341110126205,100.0,1051000000,T2,,완제품제조,식품·음료,"14,591",,2025
롯데웰푸드(주),1101116536481,롯데광주씨케이(주),2001110651286,100.0,797000000,T2,,완제품제조,식품·음료,"9,652",,2025
롯데웰푸드(주),1101116536481,스위트위드(주),1313110163108,100.0,313000000,T2,,완제품제조,식품·음료,"1,455",,2025
롯데웰푸드(주),1101116536481,롯데네슬레코리아(주),1101110548052,50.0,3198000000,T2,,완제품제조,식품·음료,"157,136",,2025
롯데이노베이트(주),1101116557114,주식회사 칼리버스,1101116601094,100.0,28144000000,T1u,,콘텐츠·SW,소프트웨어·IT,,,2025
롯데이노베이트(주),1101116557114,이브이시스 주식회사,1101111006174,57.68,76686000000,T1u,,완제품제조,기계·운송기기,,,2025
롯데정밀화학(주),1812110000013,(주)파이넥스,2301110406429,100.0,100000000,T2,,소재제조,화학·소재,"36,370",,2025
롯데정밀화학(주),1812110000013,롯데이네오스화학 주식회사,1812110010997,49.06,101106000000,T1u,,소재제조,화학·소재,,,2025
롯데지주(주),1101110076300,롯데미래전략연구소(주),1101116609402,100.0,10000000000,T2,,인적서비스,전문서비스,"11,632",,2025
롯데지주(주),1101110076300,롯데에이엠씨(주),1101117056660,100.0,10000000000,T2,,인적서비스,부동산·임대,"5,308",,2025
롯데지주(주),1101110076300,(주)롯데자이언츠,1101110317556,98.1,46306000000,T2,,인적서비스,레저·숙박·스포츠,"81,084",,2025
롯데지주(주),1101110076300,롯데멤버스(주),1101115605790,93.88,36447000000,T2,,인적서비스,사업지원서비스,"118,496",,2025
롯데지주(주),1101110076300,(주)코리아세븐,1101110899976,92.47,347048000000,T2,,소매,다품목·범용,"4,822,708",,2025
롯데지주(주),1101110076300,롯데자산개발(주),1101112394263,89.38,31742000000,T2,,시설·자산운영,부동산·임대,"7,703",,2025
롯데지주(주),1101110076300,한국후지필름(주),1101116707214,76.09,,T2,,도매·상사,화학·소재,"80,734",,2025
