record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,po_id,po_line_id,contract_id,supplier_id,material_id,order_date,due_date,order_quantity,quantity_uom,unit_price,currency,status
prc-02-217fe4209bd1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b44852b63d51,PO-000951,PO-000951-10,CTR-00051,SUP-0011,MAT-RA-0084,2026-03-13,2026-06-09,33.0,TON,32598.57,USD,OPEN
prc-02-f8eececa52da,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2653261ae19b,PO-000952,PO-000952-10,CTR-00052,SUP-0012,MAT-RA-0085,2026-03-30,2026-04-21,37.5,TON,32854.24,USD,OPEN
prc-02-3681bb8c0aeb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-018deb63f87f,PO-000953,PO-000953-10,CTR-00053,SUP-0013,MAT-CO-0086,2026-04-17,2026-05-16,42.0,EA,33109.92,KRW,DELIVERED
prc-02-315b4a3f2453,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cfb80e700e33,PO-000954,PO-000954-10,CTR-00054,SUP-0014,MAT-CO-0087,2026-05-04,2026-06-09,46.5,EA,33365.59,USD,DELIVERED
prc-02-94b9329fe259,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5aae03a7aa85,PO-000955,PO-000955-10,CTR-00055,SUP-0015,MAT-RA-0090,2026-05-21,2026-07-03,51.0,TON,31320.19,USD,DELIVERED
prc-02-dd6af684cd41,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e0f2b6e9ca4,PO-000956,PO-000956-10,CTR-00056,SUP-0016,MAT-RA-0091,2026-06-07,2026-07-27,55.5,TON,31575.87,USD,OPEN
prc-02-f8cc5dcd16bf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-49ae6ef705b7,PO-000957,PO-000957-10,CTR-00057,SUP-0017,MAT-CO-0093,2026-06-24,2026-08-20,60.0,EA,31831.54,KRW,OPEN
prc-02-3e65548b81ca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3c6ca41f09c7,PO-000958,PO-000958-10,CTR-00058,SUP-0018,MAT-RA-0096,2026-07-11,2026-09-13,15.0,TON,32087.22,USD,OPEN
prc-02-1e938ada8d91,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b9b6be7f3653,PO-000959,PO-000959-10,CTR-00059,SUP-0019,MAT-RA-0097,2026-07-28,2026-10-07,19.5,TON,32342.89,USD,DELIVERED
prc-02-8d20cb2107e2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2a701ae0ac5,PO-000960,PO-000960-10,CTR-00060,SUP-0020,MAT-CO-0098,2023-08-16,2023-11-02,24.0,EA,32598.57,USD,DELIVERED
prc-02-74aba3853cdc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0471e180abbf,PO-000961,PO-000961-10,CTR-00061,SUP-0021,MAT-CO-0099,2023-09-02,2023-11-26,28.5,EA,32854.24,KRW,DELIVERED
prc-02-59381b03d9ae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9c1134379f62,PO-000962,PO-000962-10,CTR-00062,SUP-0022,MAT-RA-0102,2023-09-19,2023-10-08,33.0,TON,33109.92,USD,DELIVERED
prc-02-9bb2a8c13bff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-94fcf3f53d6e,PO-000963,PO-000963-10,CTR-00063,SUP-0023,MAT-RA-0103,2023-10-06,2023-11-01,37.5,TON,33365.59,USD,DELIVERED
prc-02-60ccc11c1a58,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ef472a4d3a7,PO-000964,PO-000964-10,CTR-00064,SUP-0024,MAT-CO-0104,2023-10-23,2023-11-25,42.0,EA,31320.19,USD,OPEN
prc-02-03432b346e99,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12be27be14dd,PO-000965,PO-000965-10,CTR-00065,SUP-0025,MAT-CO-0105,2023-11-09,2023-12-19,46.5,EA,31575.87,KRW,DELIVERED
prc-02-b9c5d6767f93,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a0eb397fb8fb,PO-000966,PO-000966-10,CTR-00066,SUP-0026,MAT-RA-0108,2023-11-26,2024-01-12,51.0,TON,31831.54,USD,OPEN
prc-02-4f14cde347fb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37f0604de02e,PO-000967,PO-000967-10,CTR-00067,SUP-0027,MAT-RA-0109,2023-12-14,2024-02-06,55.5,TON,32087.22,USD,DELIVERED
prc-02-e4ff8eae65a6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1716551f25aa,PO-000968,PO-000968-10,CTR-00068,SUP-0028,MAT-CO-0110,2023-12-31,2024-03-01,60.0,EA,32342.89,USD,DELIVERED
prc-02-6f54d62aed98,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-13ccc5e0ff5d,PO-000969,PO-000969-10,CTR-00069,SUP-0029,MAT-CO-0111,2024-01-17,2024-03-25,15.0,EA,32598.57,KRW,OPEN
prc-02-fc17050be363,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7422f70b2635,PO-000970,PO-000970-10,CTR-00070,SUP-0030,MAT-RA-0114,2024-02-03,2024-04-18,19.5,TON,32854.24,USD,OPEN
prc-02-ffa3ec8cfc83,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3299c83a968,PO-000971,PO-000971-10,CTR-00071,SUP-0031,MAT-CO-0116,2024-02-20,2024-05-12,24.0,EA,33109.92,USD,DELIVERED
prc-02-c5c93c421068,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb8210a79685,PO-000972,PO-000972-10,CTR-00072,SUP-0032,MAT-CO-0117,2024-03-08,2024-06-05,28.5,EA,33365.59,USD,OPEN
prc-02-5f132571df7c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da98169abf1a,PO-000973,PO-000973-10,CTR-00073,SUP-0033,MAT-RA-0120,2024-03-25,2024-04-17,33.0,TON,31320.19,KRW,DELIVERED
prc-02-d128539d1039,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-61a52950b0bb,PO-000974,PO-000974-10,CTR-00074,SUP-0034,MAT-RA-0121,2024-04-12,2024-05-12,37.5,TON,31575.87,USD,DELIVERED
prc-02-fe7daef704ea,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9dfe18b40153,PO-000975,PO-000975-10,CTR-00075,SUP-0035,MAT-CO-0122,2024-04-29,2024-06-05,42.0,EA,31831.54,USD,OPEN
prc-02-498240a0b594,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c18cae0f7bef,PO-000976,PO-000976-10,CTR-00076,SUP-0036,MAT-CO-0123,2024-05-16,2024-06-29,46.5,EA,32087.22,USD,DELIVERED
prc-02-ab74f8620303,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-283786fb133c,PO-000977,PO-000977-10,CTR-00077,SUP-0037,MAT-RA-0126,2024-06-02,2024-07-23,51.0,TON,32342.89,KRW,OPEN
prc-02-0d80e8b63561,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82abefa97af3,PO-000978,PO-000978-10,CTR-00078,SUP-0038,MAT-RA-0127,2024-06-19,2024-08-16,55.5,TON,32598.57,USD,DELIVERED
prc-02-d608db763fd2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-552693539469,PO-000979,PO-000979-10,CTR-00079,SUP-0039,MAT-CO-0128,2024-07-06,2024-09-09,60.0,EA,32854.24,USD,DELIVERED
prc-02-3719ec9a91b9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc9b1eed1eac,PO-000980,PO-000980-10,CTR-00080,SUP-0040,MAT-CO-0129,2024-07-23,2024-10-03,15.0,EA,33109.92,USD,DELIVERED
prc-02-1fcb609aafff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d46ebe6fae8,PO-000981,PO-000981-10,CTR-00081,SUP-0001,MAT-RA-0132,2024-08-10,2024-08-28,19.5,TON,33365.59,KRW,DELIVERED
prc-02-2eaf832c273a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3aab1d0d3d7a,PO-000982,PO-000982-10,CTR-00082,SUP-0002,MAT-RA-0133,2024-08-27,2024-09-21,24.0,TON,31320.19,USD,OPEN
prc-02-2151c600938e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2188a0c91201,PO-000983,PO-000983-10,CTR-00083,SUP-0003,MAT-CO-0134,2024-09-13,2024-10-15,28.5,EA,31575.87,USD,DELIVERED
prc-02-fcb5281bc505,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3693948be50a,PO-000984,PO-000984-10,CTR-00084,SUP-0004,MAT-CO-0135,2024-09-30,2024-11-08,33.0,EA,31831.54,USD,DELIVERED
prc-02-ae9bbe680519,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22c30e78e946,PO-000985,PO-000985-10,CTR-00085,SUP-0005,MAT-RA-0139,2024-10-17,2024-12-02,37.5,TON,32087.22,KRW,OPEN
prc-02-c1be53ff19b7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8580976bd1c2,PO-000986,PO-000986-10,CTR-00086,SUP-0006,MAT-CO-0140,2024-11-03,2024-12-26,42.0,EA,32342.89,USD,DELIVERED
prc-02-227a402fc6f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a0f977bd276e,PO-000987,PO-000987-10,CTR-00087,SUP-0007,MAT-CO-0141,2024-11-20,2025-01-19,46.5,EA,32598.57,USD,DELIVERED
prc-02-ea6d298a452f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93bef68626cb,PO-000988,PO-000988-10,CTR-00088,SUP-0008,MAT-RA-0144,2024-12-08,2025-02-13,51.0,TON,32854.24,USD,DELIVERED
prc-02-ab61bc7c4df3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-201fe25788f2,PO-000989,PO-000989-10,CTR-00089,SUP-0009,MAT-RA-0145,2024-12-25,2025-03-09,55.5,TON,33109.92,KRW,DELIVERED
prc-02-5dfde4537370,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d1e67367188,PO-000990,PO-000990-10,CTR-00090,SUP-0010,MAT-CO-0146,2025-01-11,2025-04-02,60.0,EA,33365.59,USD,OPEN
prc-02-13ce4074cd8d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d25da4825f78,PO-000991,PO-000991-10,CTR-00091,SUP-0011,MAT-CO-0147,2025-01-28,2025-04-26,15.0,EA,31320.19,USD,OPEN
prc-02-818e2f5fb7e4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e84ee693560,PO-000992,PO-000992-10,CTR-00092,SUP-0012,MAT-RA-0150,2025-02-14,2025-03-08,19.5,TON,31575.87,USD,DELIVERED
prc-02-a429644efe38,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eec627282bbb,PO-000993,PO-000993-10,CTR-00093,SUP-0013,MAT-RA-0151,2025-03-03,2025-04-01,24.0,TON,31831.54,KRW,OPEN
prc-02-c96fbfaf0a21,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e556aed24c44,PO-000994,PO-000994-10,CTR-00094,SUP-0014,MAT-CO-0152,2025-03-20,2025-04-25,28.5,EA,32087.22,USD,OPEN
prc-02-3abed59d8ae8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1a5378193f5,PO-000995,PO-000995-10,CTR-00095,SUP-0015,MAT-CO-0153,2025-04-07,2025-05-20,33.0,EA,32342.89,USD,OPEN
prc-02-1ec99271c8f9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76f8ad3b3c0e,PO-000996,PO-000996-10,CTR-00096,SUP-0016,MAT-RA-0156,2025-04-24,2025-06-13,37.5,TON,32598.57,USD,DELIVERED
prc-02-eca7c8eb194f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-337059130c04,PO-000997,PO-000997-10,CTR-00097,SUP-0017,MAT-RA-0157,2025-05-11,2025-07-07,42.0,TON,32854.24,KRW,DELIVERED
prc-02-3e39753ce2ae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b59ce7b4c9d3,PO-000998,PO-000998-10,CTR-00098,SUP-0018,MAT-CO-0158,2025-05-28,2025-07-31,46.5,EA,33109.92,USD,DELIVERED
prc-02-48f2e5832285,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dfdca33e3022,PO-000999,PO-000999-10,CTR-00099,SUP-0019,MAT-CO-0159,2025-06-14,2025-08-24,51.0,EA,33365.59,USD,OPEN
prc-02-99c594c4fba3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bec4e557122b,PO-001000,PO-001000-10,CTR-00100,SUP-0020,MAT-RA-0162,2025-07-01,2025-09-17,55.5,TON,31320.19,USD,OPEN
prc-02-93675e26477d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e4102809c1eb,PO-001001,PO-001001-10,CTR-00001,SUP-0001,RM-CU-CONC,2025-07-18,2025-08-05,60.0,TON,31320.19,KRW,DELIVERED
prc-02-7a3ac98febd0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bba957d5e56a,PO-001002,PO-001002-10,CTR-00002,SUP-0002,RM-MHP,2025-08-05,2025-08-30,15.0,TON,31575.87,USD,OPEN
prc-02-074bbb8b4743,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9865f3f6861a,PO-001003,PO-001003-10,CTR-00003,SUP-0003,RM-H2SO4,2025-08-22,2025-09-23,19.5,TON,106.25,USD,DELIVERED
prc-02-3ebde1717802,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8fc8e1bb509b,PO-001004,PO-001004-10,CTR-00004,SUP-0004,RM-LIME,2025-09-08,2025-10-17,24.0,TON,32087.22,USD,DELIVERED
prc-02-53669791541c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9c875320bc5,PO-001005,PO-001005-10,CTR-00005,SUP-0005,MAT-RA-0013,2025-09-25,2025-11-10,28.5,TON,32342.89,KRW,DELIVERED
prc-02-6c0aecc4409c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56a3e29be9df,PO-001006,PO-001006-10,CTR-00006,SUP-0006,MAT-CO-0014,2025-10-12,2025-12-04,33.0,EA,32598.57,USD,DELIVERED
prc-02-dd8b920e5e69,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80df5de3c13e,PO-001007,PO-001007-10,CTR-00007,SUP-0007,MAT-CO-0015,2025-10-29,2025-12-28,37.5,EA,32854.24,USD,OPEN
prc-02-7c71f45941e6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8aae03a482da,PO-001008,PO-001008-10,CTR-00008,SUP-0008,MAT-RA-0018,2025-11-15,2026-01-21,42.0,TON,33109.92,USD,DELIVERED
prc-02-73a02eec61df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ba89652a498,PO-001009,PO-001009-10,CTR-00009,SUP-0009,MAT-RA-0019,2025-12-03,2026-02-15,46.5,TON,33365.59,KRW,DELIVERED
prc-02-96861246b2e4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d07b95d15305,PO-001010,PO-001010-10,CTR-00010,SUP-0010,MAT-CO-0020,2025-12-20,2026-03-11,51.0,EA,31320.19,USD,DELIVERED
prc-02-214d78a2aebd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b21789518a5,PO-001011,PO-001011-10,CTR-00011,SUP-0011,MAT-CO-0021,2026-01-06,2026-04-04,55.5,EA,31575.87,USD,DELIVERED
prc-02-d5e80e8f4523,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-555785cdedab,PO-001012,PO-001012-10,CTR-00012,SUP-0012,MAT-RA-0024,2026-01-23,2026-02-14,60.0,TON,31831.54,USD,OPEN
prc-02-1b87c6f12c22,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1517a5949076,PO-001013,PO-001013-10,CTR-00013,SUP-0013,MAT-RA-0025,2026-02-09,2026-03-10,15.0,TON,32087.22,KRW,OPEN
prc-02-b5125fa7f3c5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6692d85447b,PO-001014,PO-001014-10,CTR-00014,SUP-0014,MAT-CO-0026,2026-02-26,2026-04-03,19.5,EA,32342.89,USD,OPEN
prc-02-f48b04d14acd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64da7480b643,PO-001015,PO-001015-10,CTR-00015,SUP-0015,MAT-CO-0027,2026-03-15,2026-04-27,24.0,EA,32598.57,USD,DELIVERED
prc-02-41eadbdf0b12,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75bffc0a1bd9,PO-001016,PO-001016-10,CTR-00016,SUP-0016,MAT-RA-0030,2026-04-02,2026-05-22,28.5,TON,32854.24,USD,DELIVERED
prc-02-f6bc5d047a74,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-618cefeda102,PO-001017,PO-001017-10,CTR-00017,SUP-0017,MAT-RA-0031,2026-04-19,2026-06-15,33.0,TON,33109.92,KRW,OPEN
prc-02-72f2c367b91f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7006660609ea,PO-001018,PO-001018-10,CTR-00018,SUP-0018,MAT-CO-0032,2026-05-06,2026-07-09,37.5,EA,33365.59,USD,DELIVERED
prc-02-3351f26ee387,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-54c8db0f4fdb,PO-001019,PO-001019-10,CTR-00019,SUP-0019,MAT-CO-0033,2026-05-23,2026-08-02,42.0,EA,31320.19,USD,OPEN
prc-02-627669ad7e27,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99ba59562224,PO-001020,PO-001020-10,CTR-00020,SUP-0020,MAT-RA-0036,2026-06-09,2026-08-26,46.5,TON,31575.87,USD,DELIVERED
prc-02-1b9734458709,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31c9c273c025,PO-001021,PO-001021-10,CTR-00021,SUP-0021,MAT-RA-0037,2026-06-26,2026-09-19,51.0,TON,31831.54,KRW,OPEN
prc-02-86ca18f20970,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b2b4bff791c,PO-001022,PO-001022-10,CTR-00022,SUP-0022,MAT-CO-0038,2026-07-13,2026-08-01,55.5,EA,32087.22,USD,OPEN
prc-02-5ba5efba498b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-13850428f8ec,PO-001023,PO-001023-10,CTR-00023,SUP-0023,MAT-CO-0039,2023-08-01,2023-08-27,60.0,EA,32342.89,USD,DELIVERED
prc-02-839247decffb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81143801fa6d,PO-001024,PO-001024-10,CTR-00024,SUP-0024,MAT-RA-0042,2023-08-18,2023-09-20,15.0,TON,32598.57,USD,DELIVERED
prc-02-ed59e5c440da,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0befd657756c,PO-001025,PO-001025-10,CTR-00025,SUP-0025,MAT-RA-0043,2023-09-04,2023-10-14,19.5,TON,32854.24,KRW,OPEN
prc-02-1acf7eab808b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d40933a66280,PO-001026,PO-001026-10,CTR-00026,SUP-0026,MAT-CO-0044,2023-09-21,2023-11-07,24.0,EA,33109.92,USD,DELIVERED
prc-02-8bfd70aefe27,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22077e422306,PO-001027,PO-001027-10,CTR-00027,SUP-0027,MAT-CO-0045,2023-10-08,2023-12-01,28.5,EA,33365.59,USD,DELIVERED
prc-02-d00079035895,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f13dd4235dce,PO-001028,PO-001028-10,CTR-00028,SUP-0028,MAT-RA-0048,2023-10-25,2023-12-25,33.0,TON,31320.19,USD,DELIVERED
